Id,Station,Gender,Helmet,Location,Comments,CreatedDate,Column1,Column2,Column3,,Time
118,Location 4: Regents Drive at Main Administration,Male,TRUE,Street,N/A,4/28/2015 0:00,12:00:00,AM,3,9:59:14 AM,9
126,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:20:23 AM,10
127,Location 3: Mall at Woods Hall,Male,TRUE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:20:48 AM,10
128,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:20:52 AM,10
129,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:20:56 AM,10
130,Location 3: Mall at Woods Hall,Female,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:21:04 AM,10
131,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:22:01 AM,10
132,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:25:20 AM,10
133,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:26:21 AM,10
134,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:26:46 AM,10
135,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:27:41 AM,10
136,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:28:44 AM,10
137,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:28:49 AM,10
138,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:30:13 AM,10
139,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:31:05 AM,10
140,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:31:22 AM,10
141,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:32:22 AM,10
142,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:32:29 AM,10
143,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:36:20 AM,10
144,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:37:28 AM,10
145,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:39:20 AM,10
146,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:39:31 AM,10
147,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:40:33 AM,10
148,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:40:43 AM,10
149,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:42:30 AM,10
150,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:42:35 AM,10
151,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:42:43 AM,10
152,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:42:49 AM,10
153,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:42:53 AM,10
154,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:43:46 AM,10
155,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:43:55 AM,10
156,Location 3: Mall at Woods Hall,Male,TRUE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:44:10 AM,10
157,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:45:04 AM,10
158,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:46:30 AM,10
159,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:48:23 AM,10
160,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:48:28 AM,10
161,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:49:16 AM,10
162,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:49:21 AM,10
163,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:49:31 AM,10
164,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:49:36 AM,10
165,Location 3: Mall at Woods Hall,Female,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:50:29 AM,10
166,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:50:33 AM,10
167,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:50:37 AM,10
168,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:50:48 AM,10
169,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:51:08 AM,10
170,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:51:12 AM,10
171,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:51:18 AM,10
172,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:51:50 AM,10
173,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:51:57 AM,10
174,Location 3: Mall at Woods Hall,Female,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:52:15 AM,10
175,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:52:43 AM,10
176,Location 3: Mall at Woods Hall,Female,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:52:46 AM,10
177,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:52:54 AM,10
178,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:52:58 AM,10
179,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:53:07 AM,10
180,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:53:14 AM,10
181,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:53:41 AM,10
182,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:53:48 AM,10
183,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:53:58 AM,10
184,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:04 AM,10
185,Location 3: Mall at Woods Hall,Male,FALSE,,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:08 AM,10
186,Location 3: Mall at Woods Hall,Male,TRUE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:19 AM,10
187,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:26 AM,10
188,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:32 AM,10
189,Location 3: Mall at Woods Hall,Female,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:38 AM,10
190,Location 3: Mall at Woods Hall,Female,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:46 AM,10
191,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:50 AM,10
192,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:54:59 AM,10
193,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:08 AM,10
194,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:13 AM,10
195,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:19 AM,10
196,Location 3: Mall at Woods Hall,Female,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:24 AM,10
197,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:31 AM,10
198,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:37 AM,10
199,Location 3: Mall at Woods Hall,Male,TRUE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:45 AM,10
200,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:50 AM,10
201,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:55:59 AM,10
202,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:56:04 AM,10
203,Location 3: Mall at Woods Hall,Female,TRUE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:56:36 AM,10
204,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:57:46 AM,10
205,Location 3: Mall at Woods Hall,Male,FALSE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:57:50 AM,10
206,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:57:55 AM,10
207,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:58:24 AM,10
208,Location 3: Mall at Woods Hall,Male,TRUE,Street,Had to leave at 11:05 for my 11:00 class. Accisentay hit the sign off button a couple times,4/28/2015 0:00,12:00:00,AM,3,10:58:30 AM,10
